eventTime,rootSeq,sourceDevice,deviceType,sensorDeviceId,sensorSeq,frequencyHz,voltageL1,voltageL2,voltageL3,ingestTime
"3/31/2026, 4:30:16.9 PM",283,K300_edge_device,micropmu,micropmu-01,283,49.92644501,217.5107117,218.4368591,219.3273621,"3/31/2026, 4:30:10.953 PM"
"3/31/2026, 4:30:16.234476 PM",285,K300_edge_device,pqube3,pqube3-01,288,49.93758011,217.5201416,218.1167603,219.380188,"3/31/2026, 4:30:21.095 PM"
"3/31/2026, 4:30:11.9 PM",282,K300_edge_device,micropmu,micropmu-01,282,49.90997696,217.7079773,218.4210205,219.4215546,"3/31/2026, 4:30:06.215 PM"
"3/31/2026, 4:30:11.215766 PM",284,K300_edge_device,pqube3,pqube3-01,287,49.92812729,217.8710938,218.5379028,219.4503784,"3/31/2026, 4:30:16.36 PM"
"3/31/2026, 4:30:06.9 PM",281,K300_edge_device,micropmu,micropmu-01,281,49.8948822,217.5705719,218.4048157,219.106369,"3/31/2026, 4:30:01.168 PM"
"3/31/2026, 4:30:06.225409 PM",283,K300_edge_device,pqube3,pqube3-01,286,49.92185593,217.5201416,218.397522,219.2047119,"3/31/2026, 4:30:10.953 PM"
"3/31/2026, 4:30:01.9 PM",280,K300_edge_device,micropmu,micropmu-01,280,49.88544083,217.4951324,218.3594513,219.1708221,"3/31/2026, 4:29:55.864 PM"
"3/31/2026, 4:30:01.243546 PM",282,K300_edge_device,pqube3,pqube3-01,285,49.90060425,217.590332,218.3273315,219.0994263,"3/31/2026, 4:30:06.215 PM"
"3/31/2026, 4:29:56.9 PM",279,K300_edge_device,micropmu,micropmu-01,279,49.88245773,217.4883728,218.2850952,218.8349152,"3/31/2026, 4:29:51.143 PM"
"3/31/2026, 4:29:56.225389 PM",281,K300_edge_device,pqube3,pqube3-01,284,49.89044952,217.5552368,218.397522,219.0292358,"3/31/2026, 4:30:01.168 PM"
"3/31/2026, 4:29:51.9 PM",278,K300_edge_device,micropmu,micropmu-01,278,49.87486649,217.6124573,218.2635803,218.9588776,"3/31/2026, 4:29:45.987 PM"
"3/31/2026, 4:29:51.207169 PM",280,K300_edge_device,pqube3,pqube3-01,283,49.88467026,217.5552368,218.3624268,219.0994263,"3/31/2026, 4:29:55.864 PM"
"3/31/2026, 4:29:46.9 PM",277,K300_edge_device,micropmu,micropmu-01,277,49.87657928,217.5178986,218.1928711,218.8666077,"3/31/2026, 4:29:40.954 PM"
"3/31/2026, 4:29:46.275041 PM",279,K300_edge_device,pqube3,pqube3-01,282,49.87757874,217.3797607,218.1167603,218.7133789,"3/31/2026, 4:29:51.143 PM"
"3/31/2026, 4:29:41.9 PM",276,K300_edge_device,micropmu,micropmu-01,276,49.8787117,217.6190948,218.2231598,218.9414063,"3/31/2026, 4:29:36.172 PM"
"3/31/2026, 4:29:41.211521 PM",278,K300_edge_device,pqube3,pqube3-01,281,49.87789154,217.5201416,218.2571411,218.7835693,"3/31/2026, 4:29:45.987 PM"
"3/31/2026, 4:29:36.9 PM",275,K300_edge_device,micropmu,micropmu-01,275,49.88170242,217.5716553,218.0656586,218.9905853,"3/31/2026, 4:29:31.043 PM"
"3/31/2026, 4:29:36.209862 PM",277,K300_edge_device,pqube3,pqube3-01,280,49.87373352,217.5201416,218.1869507,218.8186646,"3/31/2026, 4:29:40.954 PM"
"3/31/2026, 4:29:31.9 PM",274,K300_edge_device,micropmu,micropmu-01,274,49.89479446,217.8395081,218.3612213,219.1653442,"3/31/2026, 4:29:26.024 PM"
"3/31/2026, 4:29:31.21181 PM",276,K300_edge_device,pqube3,pqube3-01,279,49.88187027,217.4850464,218.1167603,218.8537598,"3/31/2026, 4:29:36.172 PM"
"3/31/2026, 4:29:26.9 PM",273,K300_edge_device,micropmu,micropmu-01,273,49.88928604,217.8786926,218.1841736,219.212204,"3/31/2026, 4:29:21.102 PM"
"3/31/2026, 4:29:26.267765 PM",275,K300_edge_device,pqube3,pqube3-01,278,49.88715363,217.590332,218.1869507,218.888855,"3/31/2026, 4:29:31.043 PM"
"3/31/2026, 4:29:21.9 PM",272,K300_edge_device,micropmu,micropmu-01,272,49.89634705,217.8978882,218.3215942,219.0885162,"3/31/2026, 4:29:15.914 PM"
"3/31/2026, 4:29:21.205544 PM",274,K300_edge_device,pqube3,pqube3-01,277,49.8898201,217.8009033,218.2571411,219.2047119,"3/31/2026, 4:29:26.024 PM"
"3/31/2026, 4:29:16.9 PM",271,K300_edge_device,micropmu,micropmu-01,271,49.89214706,218.0090179,218.1719513,219.2506409,"3/31/2026, 4:29:10.85 PM"
"3/31/2026, 4:29:16.198617 PM",273,K300_edge_device,pqube3,pqube3-01,276,49.8901329,217.8710938,218.3273315,219.2047119,"3/31/2026, 4:29:21.102 PM"
"3/31/2026, 4:29:11.9 PM",270,K300_edge_device,micropmu,micropmu-01,270,49.90610123,218.0045013,218.3312073,219.3782501,"3/31/2026, 4:29:06.113 PM"
"3/31/2026, 4:29:11.212865 PM",272,K300_edge_device,pqube3,pqube3-01,275,49.89276886,217.8359985,218.2220459,219.0994263,"3/31/2026, 4:29:15.914 PM"
"3/31/2026, 4:29:06.9 PM",269,K300_edge_device,micropmu,micropmu-01,269,49.8982048,217.9882202,218.2657928,219.3257599,"3/31/2026, 4:29:00.923 PM"
"3/31/2026, 4:29:06.21908 PM",271,K300_edge_device,pqube3,pqube3-01,274,49.89669037,217.7307129,218.2220459,219.0292358,"3/31/2026, 4:29:10.85 PM"
"3/31/2026, 4:29:01.9 PM",268,K300_edge_device,micropmu,micropmu-01,268,49.89473343,217.6053925,218.1416473,219.1687317,"3/31/2026, 4:28:55.97 PM"
"3/31/2026, 4:29:01.262663 PM",270,K300_edge_device,pqube3,pqube3-01,273,49.90195084,218.1167603,218.2571411,219.3450928,"3/31/2026, 4:29:06.113 PM"
"3/31/2026, 4:28:56.9 PM",267,K300_edge_device,micropmu,micropmu-01,267,49.89974976,218.049408,218.2508087,219.4857788,"3/31/2026, 4:28:51.188 PM"
"3/31/2026, 4:28:56.227907 PM",269,K300_edge_device,pqube3,pqube3-01,272,49.89792252,217.906189,218.2571411,219.1696167,"3/31/2026, 4:29:00.923 PM"
"3/31/2026, 4:28:51.9 PM",266,K300_edge_device,micropmu,micropmu-01,266,49.89608002,217.8729095,218.3570557,219.3299255,"3/31/2026, 4:28:46.063 PM"
"3/31/2026, 4:28:51.21059 PM",268,K300_edge_device,pqube3,pqube3-01,271,49.89614105,217.4850464,218.0114746,219.0643311,"3/31/2026, 4:28:55.97 PM"
"3/31/2026, 4:28:46.9 PM",265,K300_edge_device,micropmu,micropmu-01,265,49.89481354,217.9471893,218.3358002,219.0681,"3/31/2026, 4:28:40.967 PM"
"3/31/2026, 4:28:46.216303 PM",267,K300_edge_device,pqube3,pqube3-01,270,49.89931488,217.8009033,218.1167603,219.3099976,"3/31/2026, 4:28:51.188 PM"
"3/31/2026, 4:28:41.9 PM",264,K300_edge_device,micropmu,micropmu-01,264,49.89260864,218.135849,218.3381195,219.0979767,"3/31/2026, 4:28:36.09 PM"
"3/31/2026, 4:28:41.219418 PM",266,K300_edge_device,pqube3,pqube3-01,269,49.89403534,217.7307129,218.2922363,219.1696167,"3/31/2026, 4:28:46.063 PM"
"3/31/2026, 4:28:36.9 PM",263,K300_edge_device,micropmu,micropmu-01,263,49.88341141,218.0233154,218.184021,219.1463165,"3/31/2026, 4:28:30.996 PM"
"3/31/2026, 4:28:36.213707 PM",265,K300_edge_device,pqube3,pqube3-01,268,49.8969574,218.0465698,218.4677124,218.9941406,"3/31/2026, 4:28:40.967 PM"
"3/31/2026, 4:28:31.9 PM",262,K300_edge_device,micropmu,micropmu-01,262,49.88129044,217.5515594,217.9465942,218.8088837,"3/31/2026, 4:28:26.136 PM"
"3/31/2026, 4:28:31.207922 PM",264,K300_edge_device,pqube3,pqube3-01,267,49.88673782,218.081665,218.1869507,219.0643311,"3/31/2026, 4:28:36.09 PM"
"3/31/2026, 4:28:26.9 PM",261,K300_edge_device,micropmu,micropmu-01,261,49.88494492,217.3616028,217.6868134,218.5296936,"3/31/2026, 4:28:21.104 PM"
"3/31/2026, 4:28:26.2131 PM",263,K300_edge_device,pqube3,pqube3-01,266,49.88306046,217.8710938,217.9763794,218.888855,"3/31/2026, 4:28:30.996 PM"
"3/31/2026, 4:28:21.9 PM",260,K300_edge_device,micropmu,micropmu-01,260,49.8821106,217.5509338,217.6152802,218.7770233,"3/31/2026, 4:28:15.994 PM"
"3/31/2026, 4:28:21.214417 PM",262,K300_edge_device,pqube3,pqube3-01,265,49.88191986,217.3797607,217.906189,218.6782837,"3/31/2026, 4:28:26.136 PM"
"3/31/2026, 4:28:16.9 PM",259,K300_edge_device,micropmu,micropmu-01,259,49.88712692,217.271759,217.5676117,218.896637,"3/31/2026, 4:28:11.149 PM"
"3/31/2026, 4:28:16.219336 PM",261,K300_edge_device,pqube3,pqube3-01,264,49.88447189,217.414856,217.6605225,218.5379028,"3/31/2026, 4:28:21.104 PM"
"3/31/2026, 4:28:11.9 PM",258,K300_edge_device,micropmu,micropmu-01,258,49.88386154,217.478302,217.5875854,219.1098022,"3/31/2026, 4:28:05.988 PM"
"3/31/2026, 4:28:11.213907 PM",260,K300_edge_device,pqube3,pqube3-01,263,49.88677216,217.5552368,217.6605225,218.8186646,"3/31/2026, 4:28:15.994 PM"
"3/31/2026, 4:28:06.9 PM",257,K300_edge_device,micropmu,micropmu-01,257,49.89057541,217.3773651,217.6843109,218.9891968,"3/31/2026, 4:28:01.002 PM"
"3/31/2026, 4:28:06.216505 PM",259,K300_edge_device,pqube3,pqube3-01,262,49.8860054,217.2393799,217.590332,218.9590454,"3/31/2026, 4:28:11.149 PM"
"3/31/2026, 4:28:01.9 PM",256,K300_edge_device,micropmu,micropmu-01,256,49.8983078,217.5116119,217.7647095,219.0567017,"3/31/2026, 4:27:56.111 PM"
"3/31/2026, 4:28:01.213497 PM",258,K300_edge_device,pqube3,pqube3-01,261,49.88829422,217.2042847,217.4850464,218.8537598,"3/31/2026, 4:28:05.988 PM"
"3/31/2026, 4:27:56.9 PM",255,K300_edge_device,micropmu,micropmu-01,255,49.89853668,217.0680542,217.7530212,218.8102875,"3/31/2026, 4:27:50.888 PM"
"3/31/2026, 4:27:56.223352 PM",257,K300_edge_device,pqube3,pqube3-01,260,49.8970108,217.2744751,217.5552368,218.888855,"3/31/2026, 4:28:01.002 PM"
"3/31/2026, 4:27:51.9 PM",254,K300_edge_device,micropmu,micropmu-01,254,49.90040588,217.0537109,217.5919189,218.7046814,"3/31/2026, 4:27:46.153 PM"
"3/31/2026, 4:27:51.204007 PM",256,K300_edge_device,pqube3,pqube3-01,259,49.89704514,217.3095703,217.8710938,218.9590454,"3/31/2026, 4:27:56.111 PM"
"3/31/2026, 4:27:46.9 PM",253,K300_edge_device,micropmu,micropmu-01,253,49.89981842,217.1396332,217.8078613,218.8042603,"3/31/2026, 4:27:41.205 PM"
"3/31/2026, 4:27:46.313968 PM",255,K300_edge_device,pqube3,pqube3-01,258,49.89842606,217.098999,217.7658081,218.7835693,"3/31/2026, 4:27:50.888 PM"
"3/31/2026, 4:27:41.9 PM",252,K300_edge_device,micropmu,micropmu-01,252,49.89572525,217.2488403,217.8252106,218.7953644,"3/31/2026, 4:27:35.923 PM"
"3/31/2026, 4:27:41.207487 PM",254,K300_edge_device,pqube3,pqube3-01,257,49.89990234,217.0288086,217.590332,218.6431885,"3/31/2026, 4:27:46.153 PM"
"3/31/2026, 4:27:36.9 PM",251,K300_edge_device,micropmu,micropmu-01,251,49.89800262,217.3740082,218.0809631,218.8108521,"3/31/2026, 4:27:31.125 PM"
"3/31/2026, 4:27:36.218912 PM",253,K300_edge_device,pqube3,pqube3-01,256,49.89934921,217.2042847,217.8009033,218.7133789,"3/31/2026, 4:27:41.205 PM"
"3/31/2026, 4:27:31.9 PM",250,K300_edge_device,micropmu,micropmu-01,250,49.89935684,217.2011871,218.1260681,218.8490601,"3/31/2026, 4:27:25.965 PM"
"3/31/2026, 4:27:31.212624 PM",252,K300_edge_device,pqube3,pqube3-01,255,49.89725113,217.2393799,217.8359985,218.7133789,"3/31/2026, 4:27:35.923 PM"
"3/31/2026, 4:27:26.9 PM",249,K300_edge_device,micropmu,micropmu-01,249,49.89267731,217.0227203,217.9081573,218.6694031,"3/31/2026, 4:27:20.855 PM"
"3/31/2026, 4:27:26.215551 PM",251,K300_edge_device,pqube3,pqube3-01,254,49.90048599,217.2393799,217.9412842,218.6431885,"3/31/2026, 4:27:31.125 PM"
"3/31/2026, 4:27:21.9 PM",248,K300_edge_device,micropmu,micropmu-01,248,49.90117645,217.2161713,218.0879364,218.6767426,"3/31/2026, 4:27:15.916 PM"
"3/31/2026, 4:27:21.222172 PM",250,K300_edge_device,pqube3,pqube3-01,253,49.8972168,217.098999,218.0465698,218.888855,"3/31/2026, 4:27:25.965 PM"
"3/31/2026, 4:27:16.9 PM",247,K300_edge_device,micropmu,micropmu-01,247,49.90457153,217.0021362,217.9437714,218.7525635,"3/31/2026, 4:27:10.885 PM"
"3/31/2026, 4:27:16.214032 PM",249,K300_edge_device,pqube3,pqube3-01,252,49.8968277,217.098999,217.906189,218.6431885,"3/31/2026, 4:27:20.855 PM"
"3/31/2026, 4:27:11.9 PM",246,K300_edge_device,micropmu,micropmu-01,246,49.9166832,217.2687531,218.2484589,218.9740448,"3/31/2026, 4:27:06.072 PM"
"3/31/2026, 4:27:11.222427 PM",248,K300_edge_device,pqube3,pqube3-01,251,49.89974976,217.3095703,218.1518555,218.9239502,"3/31/2026, 4:27:15.916 PM"
"3/31/2026, 4:27:06.9 PM",245,K300_edge_device,micropmu,micropmu-01,245,49.92758942,217.0750427,218.1339417,218.9607086,"3/31/2026, 4:27:00.976 PM"
"3/31/2026, 4:27:06.226943 PM",247,K300_edge_device,pqube3,pqube3-01,250,49.9067955,217.1340942,218.1167603,218.7835693,"3/31/2026, 4:27:10.885 PM"
"3/31/2026, 4:27:01.9 PM",244,K300_edge_device,micropmu,micropmu-01,244,49.91782761,217.2710114,218.1061554,219.1332397,"3/31/2026, 4:26:56.083 PM"
"3/31/2026, 4:27:01.212314 PM",246,K300_edge_device,pqube3,pqube3-01,249,49.9220314,217.0639038,218.081665,218.8537598,"3/31/2026, 4:27:06.072 PM"
"3/31/2026, 4:26:56.9 PM",243,K300_edge_device,micropmu,micropmu-01,243,49.93287277,217.397171,218.1248779,219.2982635,"3/31/2026, 4:26:50.83 PM"
"3/31/2026, 4:26:56.222014 PM",245,K300_edge_device,pqube3,pqube3-01,248,49.91987228,217.1691895,218.2220459,219.0292358,"3/31/2026, 4:27:00.976 PM"
"3/31/2026, 4:26:51.9 PM",242,K300_edge_device,micropmu,micropmu-01,242,49.92964935,217.3871307,218.2279968,219.2320099,"3/31/2026, 4:26:45.861 PM"
"3/31/2026, 4:26:51.226743 PM",244,K300_edge_device,pqube3,pqube3-01,247,49.92651367,217.1691895,217.9763794,219.0643311,"3/31/2026, 4:26:56.083 PM"
"3/31/2026, 4:26:46.9 PM",241,K300_edge_device,micropmu,micropmu-01,241,49.91613388,217.3148346,218.4057922,219.2139893,"3/31/2026, 4:26:40.969 PM"
"3/31/2026, 4:26:46.724462 PM",243,K300_edge_device,pqube3,pqube3-01,246,49.92943954,217.3797607,218.081665,219.2749023,"3/31/2026, 4:26:50.83 PM"
"3/31/2026, 4:26:43.570482 PM",242,K300_edge_device,pqube3,pqube3-01,245,49.92908859,217.4850464,218.1869507,219.3450928,"3/31/2026, 4:26:45.861 PM"
"3/31/2026, 4:26:40.9 PM",240,K300_edge_device,micropmu,micropmu-01,240,49.91690445,217.187439,218.1389923,219.1284943,"3/31/2026, 4:26:35.016 PM"
"3/31/2026, 4:26:35.9 PM",239,K300_edge_device,micropmu,micropmu-01,239,49.92385864,217.2496948,218.1577454,219.1515198,"3/31/2026, 4:26:29.842 PM"
"3/31/2026, 4:26:35.667442 PM",241,K300_edge_device,pqube3,pqube3-01,243,49.91122055,217.2393799,218.3624268,219.1345215,"3/31/2026, 4:26:40.969 PM"
"3/31/2026, 4:26:30.9 PM",238,K300_edge_device,micropmu,micropmu-01,238,49.93008041,217.1735992,218.2741699,219.1698151,"3/31/2026, 4:26:25.1 PM"
"3/31/2026, 4:26:30.660877 PM",240,K300_edge_device,pqube3,pqube3-01,242,49.92313004,217.1691895,217.9412842,219.0292358,"3/31/2026, 4:26:35.016 PM"
"3/31/2026, 4:26:25.9 PM",237,K300_edge_device,micropmu,micropmu-01,237,49.93219757,217.4724426,218.3801422,219.4703064,"3/31/2026, 4:26:19.849 PM"
"3/31/2026, 4:26:25.681492 PM",239,K300_edge_device,pqube3,pqube3-01,241,49.92032242,217.2042847,218.1869507,219.0994263,"3/31/2026, 4:26:29.842 PM"
"3/31/2026, 4:26:20.9 PM",236,K300_edge_device,micropmu,micropmu-01,236,49.94157791,217.2644958,218.2007751,219.2420044,"3/31/2026, 4:26:14.912 PM"
"3/31/2026, 4:26:20.677053 PM",238,K300_edge_device,pqube3,pqube3-01,240,49.92979431,217.2744751,218.1869507,219.3099976,"3/31/2026, 4:26:25.1 PM"
"3/31/2026, 4:26:15.9 PM",235,K300_edge_device,micropmu,micropmu-01,235,49.95397186,217.6246338,218.3054199,219.6763,"3/31/2026, 4:26:09.928 PM"
"3/31/2026, 4:26:15.669814 PM",237,K300_edge_device,pqube3,pqube3-01,239,49.93767929,217.5201416,218.4326172,219.4854736,"3/31/2026, 4:26:19.849 PM"
"3/31/2026, 4:26:10.9 PM",234,K300_edge_device,micropmu,micropmu-01,234,49.94974899,217.7037354,218.1557617,219.5850525,"3/31/2026, 4:26:04.989 PM"
"3/31/2026, 4:26:10.667804 PM",236,K300_edge_device,pqube3,pqube3-01,238,49.94911957,217.2042847,218.2220459,219.380188,"3/31/2026, 4:26:14.912 PM"
"3/31/2026, 4:26:05.9 PM",233,K300_edge_device,micropmu,micropmu-01,233,49.94346237,217.6873932,218.0802917,219.602066,"3/31/2026, 4:26:00.004 PM"
"3/31/2026, 4:26:05.686833 PM",235,K300_edge_device,pqube3,pqube3-01,237,49.95052719,217.5552368,218.3273315,219.6258545,"3/31/2026, 4:26:09.928 PM"
"3/31/2026, 4:26:00.9 PM",232,K300_edge_device,micropmu,micropmu-01,232,49.9466629,217.8305664,218.0477295,219.4324036,"3/31/2026, 4:25:55.049 PM"
"3/31/2026, 4:26:00.654375 PM",234,K300_edge_device,pqube3,pqube3-01,236,49.94782639,217.7658081,218.1167603,219.5907593,"3/31/2026, 4:26:04.989 PM"
"3/31/2026, 4:25:55.9 PM",231,K300_edge_device,micropmu,micropmu-01,231,49.94831467,217.7136688,218.2315674,219.3104401,"3/31/2026, 4:25:49.954 PM"
"3/31/2026, 4:25:55.67111 PM",233,K300_edge_device,pqube3,pqube3-01,235,49.94760513,217.6956177,218.0465698,219.380188,"3/31/2026, 4:26:00.004 PM"
"3/31/2026, 4:25:50.9 PM",230,K300_edge_device,micropmu,micropmu-01,230,49.93758774,217.6641235,218.2016449,219.2474213,"3/31/2026, 4:25:44.782 PM"
"3/31/2026, 4:25:50.661457 PM",232,K300_edge_device,pqube3,pqube3-01,234,49.94596863,217.590332,217.9763794,219.2749023,"3/31/2026, 4:25:55.049 PM"
"3/31/2026, 4:25:45.9 PM",229,K300_edge_device,micropmu,micropmu-01,229,49.9317131,217.6364288,218.0585632,219.4329834,"3/31/2026, 4:25:40 PM"
"3/31/2026, 4:25:45.76374 PM",231,K300_edge_device,pqube3,pqube3-01,233,49.94378662,217.6254272,218.1167603,219.0292358,"3/31/2026, 4:25:49.954 PM"
"3/31/2026, 4:25:40.9 PM",228,K300_edge_device,micropmu,micropmu-01,228,49.93945313,217.7085266,218.2497101,219.0264282,"3/31/2026, 4:25:35.047 PM"
"3/31/2026, 4:25:40.669366 PM",230,K300_edge_device,pqube3,pqube3-01,232,49.93619919,217.4850464,217.9412842,219.0994263,"3/31/2026, 4:25:44.782 PM"
"3/31/2026, 4:25:35.9 PM",227,K300_edge_device,micropmu,micropmu-01,227,49.93027496,217.4159851,218.3125916,219.0142822,"3/31/2026, 4:25:29.887 PM"
"3/31/2026, 4:25:35.662826 PM",229,K300_edge_device,pqube3,pqube3-01,231,49.93041992,217.5552368,218.1167603,219.2047119,"3/31/2026, 4:25:40 PM"
"3/31/2026, 4:25:30.9 PM",226,K300_edge_device,micropmu,micropmu-01,226,49.92080688,217.4514465,218.3947144,218.9289703,"3/31/2026, 4:25:25.105 PM"
"3/31/2026, 4:25:30.696834 PM",228,K300_edge_device,pqube3,pqube3-01,230,49.93422699,217.590332,218.1518555,218.9239502,"3/31/2026, 4:25:35.047 PM"
"3/31/2026, 4:25:25.9 PM",225,K300_edge_device,micropmu,micropmu-01,225,49.93186951,217.3097076,218.4798431,218.9310303,"3/31/2026, 4:25:19.886 PM"
"3/31/2026, 4:25:25.657325 PM",227,K300_edge_device,pqube3,pqube3-01,229,49.92818451,217.3797607,218.2571411,218.888855,"3/31/2026, 4:25:29.887 PM"
"3/31/2026, 4:25:20.9 PM",224,K300_edge_device,micropmu,micropmu-01,224,49.92546463,217.1122437,218.5225677,218.8503876,"3/31/2026, 4:25:14.87 PM"
"3/31/2026, 4:25:20.659873 PM",226,K300_edge_device,pqube3,pqube3-01,228,49.92502594,217.414856,218.3624268,218.7835693,"3/31/2026, 4:25:25.105 PM"
"3/31/2026, 4:25:15.9 PM",223,K300_edge_device,micropmu,micropmu-01,223,49.91106415,217.0078735,218.4095612,218.6113281,"3/31/2026, 4:25:10.078 PM"
"3/31/2026, 4:25:15.688414 PM",225,K300_edge_device,pqube3,pqube3-01,227,49.92786789,217.2042847,218.397522,218.7484741,"3/31/2026, 4:25:19.886 PM"
"3/31/2026, 4:25:10.9 PM",222,K300_edge_device,micropmu,micropmu-01,222,49.91701508,216.9836426,218.191452,218.5399475,"3/31/2026, 4:25:04.96 PM"
"3/31/2026, 4:25:10.691839 PM",224,K300_edge_device,pqube3,pqube3-01,226,49.92461395,217.1340942,218.5028076,218.7835693,"3/31/2026, 4:25:14.87 PM"
"3/31/2026, 4:25:05.9 PM",221,K300_edge_device,micropmu,micropmu-01,221,49.91493225,217.1765137,218.1220703,218.7603149,"3/31/2026, 4:24:59.882 PM"
"3/31/2026, 4:25:05.670357 PM",223,K300_edge_device,pqube3,pqube3-01,225,49.91783905,216.9586182,218.4677124,218.5379028,"3/31/2026, 4:25:10.078 PM"
"3/31/2026, 4:25:00.9 PM",220,K300_edge_device,micropmu,micropmu-01,220,49.91960907,216.9746857,218.1941681,218.568924,"3/31/2026, 4:24:54.892 PM"
"3/31/2026, 4:25:00.66784 PM",222,K300_edge_device,pqube3,pqube3-01,224,49.9231987,216.9937134,218.1518555,218.572998,"3/31/2026, 4:25:04.96 PM"
"3/31/2026, 4:24:55.9 PM",219,K300_edge_device,micropmu,micropmu-01,219,49.92736816,216.8275604,218.1332245,218.6278229,"3/31/2026, 4:24:49.812 PM"
"3/31/2026, 4:24:55.673214 PM",221,K300_edge_device,pqube3,pqube3-01,223,49.92089844,217.2744751,218.2922363,218.8537598,"3/31/2026, 4:24:59.882 PM"
"3/31/2026, 4:24:50.9 PM",218,K300_edge_device,micropmu,micropmu-01,218,49.93257523,217.1062927,218.3644104,218.8464661,"3/31/2026, 4:24:44.749 PM"
"3/31/2026, 4:24:50.679741 PM",220,K300_edge_device,pqube3,pqube3-01,222,49.92414093,216.9937134,218.1167603,218.5379028,"3/31/2026, 4:24:54.892 PM"
"3/31/2026, 4:24:45.9 PM",217,K300_edge_device,micropmu,micropmu-01,217,49.945961,217.3288116,218.3774261,219.0590363,"3/31/2026, 4:24:39.856 PM"
"3/31/2026, 4:24:45.688199 PM",219,K300_edge_device,pqube3,pqube3-01,221,49.93205643,216.8884277,218.1167603,218.6080933,"3/31/2026, 4:24:49.812 PM"
"3/31/2026, 4:24:40.9 PM",216,K300_edge_device,micropmu,micropmu-01,216,49.94264603,217.3197937,218.4812012,219.2258148,"3/31/2026, 4:24:34.893 PM"
"3/31/2026, 4:24:40.672632 PM",218,K300_edge_device,pqube3,pqube3-01,220,49.93638611,217.0639038,218.2922363,218.8186646,"3/31/2026, 4:24:44.749 PM"
"3/31/2026, 4:24:35.9 PM",215,K300_edge_device,micropmu,micropmu-01,215,49.92311859,217.3613586,218.0881348,219.1328888,"3/31/2026, 4:24:29.892 PM"
"3/31/2026, 4:24:35.71473 PM",217,K300_edge_device,pqube3,pqube3-01,219,49.94287109,217.3446655,218.3624268,219.1345215,"3/31/2026, 4:24:39.856 PM"
"3/31/2026, 4:24:30.9 PM",214,K300_edge_device,micropmu,micropmu-01,214,49.92745209,217.3423309,217.9358978,219.0196075,"3/31/2026, 4:24:24.805 PM"
"3/31/2026, 4:24:30.670359 PM",216,K300_edge_device,pqube3,pqube3-01,218,49.93204498,217.3446655,218.3273315,219.2398071,"3/31/2026, 4:24:34.893 PM"
"3/31/2026, 4:24:25.9 PM",213,K300_edge_device,micropmu,micropmu-01,213,49.92633057,217.0265045,217.8942719,219.0587769,"3/31/2026, 4:24:19.836 PM"
"3/31/2026, 4:24:25.677672 PM",215,K300_edge_device,pqube3,pqube3-01,217,49.92323303,217.3446655,218.1167603,219.0994263,"3/31/2026, 4:24:29.892 PM"
"3/31/2026, 4:24:20.9 PM",212,K300_edge_device,micropmu,micropmu-01,212,49.93107986,217.285965,217.8450165,219.2027588,"3/31/2026, 4:24:14.897 PM"
"3/31/2026, 4:24:20.649335 PM",214,K300_edge_device,pqube3,pqube3-01,216,49.92286301,217.2042847,217.7658081,218.9590454,"3/31/2026, 4:24:24.805 PM"
"3/31/2026, 4:24:15.9 PM",211,K300_edge_device,micropmu,micropmu-01,211,49.94316101,217.3661499,217.7727356,219.5387115,"3/31/2026, 4:24:09.772 PM"
"3/31/2026, 4:24:15.656954 PM",213,K300_edge_device,pqube3,pqube3-01,215,49.92910004,217.0288086,217.8710938,219.0292358,"3/31/2026, 4:24:19.836 PM"
"3/31/2026, 4:24:10.9 PM",210,K300_edge_device,micropmu,micropmu-01,210,49.9539032,217.3102264,217.7200775,219.5831757,"3/31/2026, 4:24:04.927 PM"
